,station,lat,lon,time,weather,weatherfont,weathersymbol,weathercolour,temperature,pressure,sl_pressure,dewpoint,windspeed,winddir,visibility,visual_range,cloudcover,pressure3h_change,rain,wwletter
3392,ENHF,70.6797,23.6686,2024-04-30 00:20:00,,,,,-1.0,1021.0,608.0998241596757,-4.0,6.0,40.0,10000.0,99999,,0.0,0.0,1116000406110102140302104608051000600007000080000
3394,ENSS,70.3554,31.0449,2024-04-30 00:20:00,,,,,1.0,1022.0,2838.2148791595914,-1.0,8.0,240.0,10000.0,99999,,1814.7148791595914,0.0,111600240810010211030220483825118147600007000080000
3395,ENST,65.9568,12.4689,2024-04-30 00:20:00,80.0,36.0,q,green,8.0,1020.0,1276.024702017431,4.0,13.0,190.0,10000.0,99999,,259.1247020174311,0.0,11160019131008020403020042760512591600007800080000
3396,ENVD,70.0653,29.8447,2024-04-30 00:20:00,,,,,2.0,1022.0,3932.2925138127016,-1.0,3.0,280.0,10000.0,99999,,0.0,0.0,1116002803100202110302204932251000600007000080000
3397,LIBR,40.6576,17.947,2024-04-30 00:20:00,,,,,14.0,1019.0,1138.7213661551257,13.0,5.0,290.0,10000.0,99999,,118.42136615512572,0.0,111600290510140201303019041387511184600007000080000
3401,LIEA,40.6321,8.29077,2024-04-30 00:20:00,,,,,12.0,1015.0,1279.2934927895967,10.0,3.0,350.0,10000.0,99999,,263.09349278959667,0.0,111600350310120201003015042792512630600007000080000
3402,LIEO,40.8987,9.51763,2024-04-30 00:20:00,,,,,11.0,1017.0,1136.7228653477534,10.0,2.0,250.0,10000.0,99999,,119.12286534775342,0.0,111600250210110201003017041367511191600007000080000
3403,LIPH,45.6484,12.1944,2024-04-30 00:20:00,,,,,14.0,1020.0,1171.3211448231439,10.0,1.0,,10000.0,99999,,149.9211448231439,0.0,111600360110140201003020041713511499600007000080000
3404,LIPX,45.3957,10.8885,2024-04-30 00:20:00,,,,,13.0,1020.0,1738.4328373627745,10.0,3.0,360.0,10000.0,99999,,716.7328373627745,0.0,111600360310130201003020047384517167600007000080000
3406,LIPZ,45.5053,12.3519,2024-04-30 00:20:00,,,,,15.0,1020.0,1036.3208053753092,11.0,2.0,340.0,10000.0,99999,,15.620805375309146,0.0,11160034021015020110302004036351156600007000080000
3407,LIRF,41.8045,12.2508,2024-04-30 00:20:00,,,,,13.0,1018.0,1058.4750459340198,10.0,3.0,40.0,10000.0,99999,,39.67504593401986,0.0,11160004031013020100301804058451396600007000080000
3409,LIRQ,43.81,11.2051,2024-04-30 00:20:00,,,,,12.0,1019.0,1464.4688532138487,10.0,1.0,,10000.0,99999,,445.0688532138487,0.0,111600360110120201003019044644514450600007000080000
3417,ENBS,70.6005,29.6914,2024-04-30 00:20:00,,,,,-1.0,1022.0,115.46315222022231,-2.0,6.0,200.0,10000.0,99999,,-908.1368477797777,0.0,11160020061101021203022041154519088600007000080000
3418,ENNM,64.4722,11.5786,2024-04-30 00:20:00,,,,,4.0,1021.0,1082.8308106445675,3.0,10.0,40.0,10000.0,99999,,64.03081064456751,0.0,1116000410100402030302104082851640600007000080000
3419,ENOV,62.18,6.0741,2024-04-30 00:20:00,,,,,11.0,1018.0,1895.8217683486223,0.0,9.0,,10000.0,99999,,0.0,0.0,1116003609101102000301804895851000600007000080000
3420,ENRA,66.3639,14.3014,2024-04-30 00:20:00,,,,,2.0,1020.0,6605.607597004815,1.0,0.0,0.0,10000.0,99999,,0.0,0.0,1116000000100202010302004605651000600007000080000
3421,ENSG,61.1561,7.13778,2024-04-30 00:20:00,,,,,6.0,1020.0,1020.0,-2.0,3.0,,10000.0,99999,,2.6000000000000227,0.0,1116003603100602120302004020051026600007000080000
3422,ENSK,68.57883,15.03342,2024-04-30 00:20:00,,,,,6.0,1019.0,1083.6865062502673,1.0,9.0,160.0,10000.0,99999,,66.18650625026726,0.0,1116001609100602010301904083651661600007000080000
3423,ENSR,69.7868,20.9594,2024-04-30 00:20:00,,,,,3.0,1021.0,1214.1374013644952,-3.0,5.0,180.0,10000.0,99999,,193.1374013644952,0.0,11160018051003021303021042141511931600007000080000
3424,LIBD,41.1389,16.7606,2024-04-30 00:20:00,,,,,10.0,1019.0,1707.5212933623734,9.0,5.0,240.0,10000.0,99999,,687.2212933623734,0.0,11160024051010020903019047075516872600007000080000
3425,LICJ,38.176,13.091,2024-04-30 00:20:00,,,,,16.0,1016.0,1161.14908289068,11.0,2.0,140.0,10000.0,99999,,144.54908289067987,0.0,111600140210160201103016041611511445600007000080000
3426,LIEE,39.2515,9.05428,2024-04-30 00:20:00,,,,,18.0,1015.0,1040.1812257368292,11.0,7.0,150.0,10000.0,99999,,23.581225736829197,0.0,11160015071018020110301504040151235600007000080000
3427,LIMC,45.6306,8.72811,2024-04-30 00:20:00,,,,,14.0,1021.0,3482.018781514814,9.0,6.0,20.0,10000.0,99999,,2460.418781514814,0.0,111600020610140209030210448205124604600007000080000
3428,LIME,45.6739,9.70417,2024-04-30 00:20:00,,,,,15.0,1021.0,3343.024468119593,11.0,4.0,10.0,10000.0,99999,,2321.7244681195934,0.0,1116000104101502011030210434305123217600007000080000
3429,LIMF,45.2008,7.64963,2024-04-30 00:20:00,,,,,14.0,1021.0,4302.016592433074,9.0,1.0,,10000.0,99999,,3280.416592433074,0.0,111600360110140209030210430205132804600007000080000
3430,LIML,45.4451,9.27674,2024-04-30 00:20:00,,,,,15.0,1020.0,1963.487640651455,12.0,2.0,10.0,10000.0,99999,,942.387640651455,0.0,111600010210150201203020049634519423600007000080000
3431,LIPE,44.5354,11.2887,2024-04-30 00:20:00,,,,,12.0,1020.0,1402.599388722477,9.0,4.0,190.0,10000.0,99999,,382.199388722477,0.0,11160019041012020903020044025513821600007000080000
3432,LIPQ,45.8275,13.4722,2024-04-30 00:20:00,,,,,12.0,1020.0,1135.928411366474,10.0,2.0,,10000.0,99999,,115.92841136647394,0.0,111600360210120201003020041359511159600007000080000
3433,LIRA,41.7994,12.5949,2024-04-30 00:20:00,,,,,15.0,1018.0,2182.7276672524936,8.0,2.0,,10000.0,99999,,1164.3276672524935,0.0,111600360210150208030180418275111643600007000080000
3434,LIRP,43.6839,10.3927,2024-04-30 00:15:00,,,,,13.0,1019.0,1035.125029432499,12.0,5.0,100.0,10000.0,99999,,15.725029432499127,0.0,11160010051013020120301904035151157600007000080000
3438,EGPH,55.95,-3.3725,2024-04-30 00:20:00,,,,,9.0,1007.0,1575.2419096231024,7.0,6.0,200.0,10000.0,99999,,569.7419096231024,0.0,11160020061009020703007045752515697600007000080000
3439,EGPK,55.5094,-4.58667,2024-04-30 00:20:00,61.0,36.0,^,green,8.0,1006.0,1301.2053149606427,7.0,7.0,160.0,10000.0,99999,,295.9053149606427,0.0,11160016071008020703006043012512959600007610080000
3440,EGPO,58.2156,-6.33111,2024-04-30 00:20:00,,,,,9.0,1001.0,1101.8750314781405,8.0,6.0,170.0,10000.0,99999,,100.47503147814052,0.2,11160017061009020803001041018511004600207000080000
3441,EKAH,56.3,10.619,2024-04-30 00:20:00,,,,,11.0,1024.0,1298.519288967598,7.0,4.0,120.0,10000.0,99999,,273.719288967598,0.0,11160012041011020703024042985512737600007000080000
3442,EKKA,56.2975,9.12463,2024-04-30 00:20:00,,,,,10.0,1023.0,1684.4195080747115,7.0,6.0,110.0,10000.0,99999,,661.4195080747115,0.0,11160011061010020703023046844516614600007000080000
3443,EKYT,57.09276,9.84924,2024-04-30 00:20:00,,,,,6.0,1024.0,1083.0245299107871,5.0,7.0,100.0,10000.0,99999,,59.02452991078712,0.0,1116001007100602050302404083051590600007000080000
3444,ENAN,69.2925,16.1442,2024-04-30 00:20:00,,,,,2.0,1019.0,1871.7106371472075,-2.0,7.0,180.0,10000.0,99999,,0.0,0.0,1116001807100202120301904871751000600007000080000
3445,ENBO,67.2692,14.3653,2024-04-30 00:20:00,61.0,36.0,^,green,3.0,1019.0,1552.6758017265975,2.0,17.0,90.0,10000.0,99999,,535.6758017265975,0.2,11160009171003020203019045526515356600207610080000
3446,ENGM,60.1939,11.1004,2024-04-30 00:20:00,,,,,7.0,1024.0,5725.865607962325,4.0,7.0,180.0,10000.0,99999,,0.0,0.0,1116001807100702040302404725851000600007000080000
3447,ENOL,63.6989,9.604,2024-04-30 00:20:00,,,,,7.0,1019.0,1162.2769901267097,4.0,13.0,120.0,10000.0,99999,,144.6769901267097,0.0,11160012131007020403019041622511446600007000080000
3448,ENSH,68.2433,14.6692,2024-04-30 00:20:00,,,,,5.0,1019.0,1214.2550784285525,2.0,4.0,240.0,10000.0,99999,,197.25507842855245,0.0,11160024041005020203019042142511972600007000080000
3449,ENTC,69.6833,18.9189,2024-04-30 00:20:00,,,,,0.0,1020.0,39.00547669358242,-3.0,0.0,0.0,10000.0,99999,,-981.1945233064176,0.0,1116000000100002130302004390519818600007000080000
3450,ESSA,59.6519,17.9186,2024-04-30 00:20:00,,,,,4.0,1026.0,2472.1194735743948,1.0,4.0,220.0,10000.0,99999,,1447.4194735743947,0.0,111600220410040201030260447215114474600007000080000
3451,EFKI,64.2855,27.6924,2024-04-30 00:20:00,80.0,36.0,q,green,8.0,1016.0,3747.752299613401,7.0,5.0,240.0,6000.0,99999,,2729.752299613401,0.3,111300240510080207030160474775127297600307800080000
3452,EFKU,63.0071,27.7978,2024-04-30 00:20:00,,,,,10.0,1019.0,2363.128586289908,9.0,10.0,250.0,10000.0,99999,,1344.128586289908,0.5,111600251010100209030190436315113441600507000080000
3453,EFOU,64.9301,25.3546,2024-04-30 00:20:00,,,,,3.0,1017.0,1618.6027357696469,3.0,9.0,240.0,9000.0,99999,,602.1027357696469,0.1,11150024091003020303017046186516021600107000080000
3462,ENHK,70.4867,22.1397,2024-04-30 00:20:00,,,,,2.0,1021.0,1413.9101239485428,-1.0,8.0,90.0,10000.0,99999,,392.41012394854283,0.0,11160009081002021103021044139513924600007000080000
3463,ENHV,71.0097,25.9836,2024-04-30 00:20:00,,,,,-0.0,1022.0,39.08195802043258,-2.0,0.0,0.0,10000.0,99999,,-983.8180419795674,0.0,1116000000110002120302204390519831600007000080000
3464,ENMH,71.0297,27.8267,2024-04-30 00:20:00,,,,,-0.0,1022.0,39.08195802043258,-3.0,5.0,180.0,10000.0,99999,,-983.8180419795674,0.0,1116001805110002130302204390519831600007000080000
3465,ENMS,65.784,13.2149,2024-04-30 00:20:00,61.0,36.0,^,green,4.0,1020.0,3704.370132572985,2.0,0.0,0.0,10000.0,99999,,0.0,0.0,1116000000100402020302004704351000600007610080000
3466,ENRM,64.8383,11.1461,2024-04-30 00:20:00,,,,,6.0,1020.0,1102.7005484746767,4.0,4.0,120.0,10000.0,99999,,85.10054847467666,0.0,1116001204100602040302004102751851600007000080000
3467,ENRS,67.5278,12.1033,2024-04-30 00:20:00,,,,,7.0,1017.0,1052.0051586758645,6.0,10.0,180.0,7000.0,99999,,0.0,0.0,1114001810100702060301704052051000600007000080000
3468,ENSD,61.83,6.10583,2024-04-30 00:20:00,61.0,36.0,^,green,10.0,1019.0,1788.98967643323,1.0,9.0,200.0,10000.0,99999,,0.0,0.0,1116002009101002010301904788951000600007610080000
3477,LICC,37.4668,15.0664,2024-04-30 00:20:00,,,,,15.0,1018.0,1110.1434829081454,11.0,3.0,50.0,10000.0,99999,,90.84348290814546,0.0,11160005031015020110301804110151908600007000080000
3478,LIPR,44.0203,12.6117,2024-04-30 00:20:00,,,,,10.0,1020.0,1163.4175956126046,8.0,2.0,270.0,10000.0,99999,,142.31759561260458,0.0,11160027021010020803020041634511423600007000080000
3483,EDAC,50.98195,12.50639,2024-04-30 00:20:00,,,,,9.0,1019.0,4318.137548097095,9.0,1.0,,10000.0,99999,,3297.1375480970946,0.0,111600360110090209030190431815132971600007000080000
3487,EDLN,51.23028,6.50444,2024-04-30 00:20:00,,,,,13.0,1019.0,1376.1717820692152,10.0,3.0,140.0,10000.0,99999,,357.3717820692152,0.0,111600140310130201003019043761513573600007000080000
3489,EDNY,47.6713,9.51149,2024-04-30 00:20:00,,,,,11.0,1017.0,7090.003006386593,8.0,2.0,,10000.0,99999,,6072.503006386593,0.0,111600360210110208030170409005160725600007000080000
3490,EDSB,48.7794,8.0805,2024-04-30 00:20:00,,,,,12.0,1018.0,2440.992707620168,10.0,2.0,310.0,10000.0,99999,,1421.992707620168,0.0,1116003102101202010030180444095114219600007000080000
3496,ESDF,56.2667,15.265,2024-04-30 00:20:00,,,,,8.0,1026.0,1990.3703031408484,7.0,6.0,20.0,10000.0,99999,,963.7703031408485,0.0,11160002061008020703026049903519637600007000080000
3497,ESKM,60.9579,14.5114,2024-04-30 00:20:00,,,,,3.0,1024.0,11.292335389485467,2.0,3.0,,10000.0,99999,,-1011.3076646105145,0.0,11160036031003020203024041125110116600007000080000
3498,ESPA,65.5438,22.122,2024-04-30 00:20:00,10.0,36.0,+,yellow,1.0,1018.0,3994.835621856061,1.0,9.0,330.0,5000.0,99999,,2977.1356218560613,0.3,111300330910010201030180499485129771600307100080000
3503,EBAW,51.1894,4.46028,2024-04-30 00:20:00,61.0,36.0,^,green,12.0,1018.0,1133.7011007559515,9.0,3.0,100.0,10000.0,99999,,115.70110075595153,0.0,11160010031012020903018041337511157600007610080000
3504,EBBR,50.9014,4.48444,2024-04-30 00:20:00,61.0,36.0,^,green,13.0,1018.0,1557.480148181846,10.0,7.0,180.0,10000.0,99999,,538.880148181846,0.0,111600180710130201003018045574515388600007610080000
3505,EBCI,50.4592,4.45382,2024-04-30 00:20:00,61.0,36.0,^,green,12.0,1018.0,3284.2488786356153,9.0,6.0,180.0,10000.0,99999,,2265.2488786356153,0.0,111600180610120209030180428425122652600007610080000
3506,EBOS,51.1989,2.86222,2024-04-30 00:20:00,,,,,10.0,1017.0,1062.6048740005892,8.0,3.0,100.0,10000.0,99999,,44.30487400058928,0.0,1116001003101002080301704062651443600007000080000
3507,EDAH,53.8787,14.1523,2024-04-30 00:20:00,,,,,11.0,1024.0,1337.3246138217332,6.0,8.0,70.0,10000.0,99999,,312.32461382173324,0.0,11160007081011020603024043373513123600007000080000
3510,EDMO,48.0814,11.2831,2024-04-30 00:20:00,,,,,11.0,1018.0,9.68532194089534,8.0,4.0,250.0,10000.0,99999,,-1008.4146780591046,0.0,1116002504101102080301804965110085600007000080000
3514,ELLX,49.6266,6.21152,2024-04-30 00:20:00,,,,,10.0,1019.0,7059.114941620862,9.0,2.0,,10000.0,99999,,6039.714941620862,0.0,111600360210100209030190405915160397600007000080000
3533,EGSH,52.6758,1.28278,2024-04-30 00:20:00,,,,,8.0,1016.0,1573.8192253058658,5.0,6.0,150.0,10000.0,99999,,558.8192253058658,0.0,11160015061008020503016045738515588600007000080000
3534,LIPY,43.6163,13.3623,2024-04-30 00:20:00,,,,,11.0,1020.0,1180.2086734122051,10.0,2.0,200.0,10000.0,99999,,159.20867341220514,0.0,111600200210110201003020041802511592600007000080000
3536,LIBP,42.4317,14.1811,2024-04-30 00:20:00,,,,,10.0,1020.0,1193.0353912045312,10.0,4.0,210.0,10000.0,99999,,171.8353912045311,0.0,111600210410100201003020041930511718600007000080000
3537,LICA,38.9054,16.2423,2024-04-30 00:20:00,,,,,18.0,1018.0,1094.5529186566632,6.0,11.0,60.0,10000.0,99999,,75.55291865666322,0.0,1116000611101802060301804094551755600007000080000
3538,LICR,38.0712,15.6516,2024-04-30 00:20:00,,,,,17.0,1018.0,1222.3222852297595,14.0,9.0,200.0,10000.0,99999,,203.62228522975943,0.0,111600200910170201403018042223512036600007000080000
3539,LICD,35.4979,12.6181,2024-04-30 00:20:00,,,,,17.0,1014.0,1160.8849479922762,17.0,14.0,100.0,9000.0,99999,,146.58494799227628,0.0,111500101410170201703014041608511465600007000080000
3540,LIRZ,43.0959,12.5132,2024-04-30 00:20:00,,,,,12.0,1019.0,3640.638231199492,11.0,5.0,350.0,10000.0,99999,,2621.038231199492,0.0,1116003505101202011030190464065126210600007000080000
3543,EHDL,52.0606,5.87306,2024-04-30 00:25:00,,,,,13.0,1018.0,1475.9479220576036,9.0,4.0,160.0,10000.0,99999,,457.9479220576036,0.0,11160016041013020903018044759514579600007000080000
3547,EHLE,52.4603,5.52722,2024-04-30 00:25:00,,,,,11.0,1018.0,977.2481836097727,9.0,2.0,110.0,10000.0,99999,,-40.751816390227305,0.0,1116001102101102090301804977251402600007000080000
3548,EHLW,53.2286,5.76056,2024-04-30 00:25:00,,,,,13.0,1018.0,1026.0410650917756,8.0,3.0,100.0,10000.0,99999,,6.941065091775613,0.0,1116001003101302080301804026051069600007000080000
3550,EHVK,51.6564,5.70861,2024-04-30 00:25:00,53.0,36.0,V,green,14.0,1018.0,1203.4568602951988,11.0,2.0,,10000.0,99999,,184.75686029519875,0.0,111600360210140201103018042034511847600007530080000
3551,EHWO,51.4491,4.34203,2024-04-30 00:25:00,51.0,36.0,T,green,11.0,1017.0,1224.1308062403755,9.0,1.0,70.0,10000.0,99999,,206.13080624037548,0.0,11160007011011020903017042241512061600007510080000
3569,EGAA,54.6575,-6.21583,2024-04-30 00:20:00,,,,,8.0,1004.0,2384.0915729147323,7.0,6.0,110.0,10000.0,99999,,1379.9915729147324,0.0,111600110610080207030040438405113799600007000080000
3570,EGAC,54.6181,-5.8725,2024-04-30 00:20:00,,,,,9.0,1005.0,1062.9293482034582,8.0,2.0,,10000.0,99999,,58.0293482034582,0.0,1116003602100902080300504062951580600007000080000
3571,EGGW,51.8747,-0.36833,2024-04-30 00:20:00,,,,,7.0,1014.0,4507.682748105294,4.0,5.0,150.0,10000.0,99999,,3492.682748105294,0.0,111600150510070204030140450765134926600007000080000
3572,EGLC,51.5053,0.05528,2024-04-30 00:20:00,,,,,10.0,1015.0,1081.8071552543868,5.0,6.0,120.0,10000.0,99999,,65.9071552543868,0.0,1116001206101002050301504081851659600007000080000
3573,EGNX,52.8311,-1.32806,2024-04-30 00:20:00,,,,,11.0,1012.0,2140.306348457971,6.0,9.0,150.0,10000.0,99999,,1127.8063484579711,0.0,111600150910110206030120414035111278600007000080000
3574,EGPD,57.2019,-2.19778,2024-04-30 00:20:00,,,,,10.0,1007.0,1849.6689024604889,7.0,14.0,180.0,10000.0,99999,,843.9689024604888,0.0,11160018141010020703007048496518439600007000080000
3620,EYSA,55.8939,23.395,2024-04-30 00:20:00,,,,,15.0,1027.0,2251.6183229587236,7.0,8.0,180.0,10000.0,99999,,0.0,0.0,1116001808101502070302704251651000600007000080000
3659,EHEH,51.4501,5.37453,2024-04-30 00:25:00,61.0,36.0,^,green,14.0,1018.0,1208.7900600437333,10.0,5.0,160.0,10000.0,99999,,190.1900600437333,0.0,111600160510140201003018042087511901600007610080000
3660,EHKD,52.9234,4.78062,2024-04-30 00:25:00,,,,,11.0,1017.0,1026.4966509009591,8.0,3.0,160.0,10000.0,99999,,7.996650900959139,0.0,1116001603101102080301704026451079600007000080000
3687,LIRN,40.886,14.2908,2024-04-30 00:20:00,,,,,17.0,1018.0,1688.6266863720102,9.0,4.0,340.0,10000.0,99999,,669.6266863720102,0.0,11160034041017020903018046886516696600007000080000
3688,EDHI,53.53528,9.83556,2024-04-30 00:20:00,,,,,15.0,1021.0,1075.092072608525,8.0,6.0,100.0,10000.0,99999,,53.092072608525086,0.0,1116001006101502080302104075051530600007000080000
3689,EDHK,54.37944,10.14528,2024-04-30 00:20:00,,,,,14.0,1022.0,1289.4884373907794,6.0,5.0,130.0,10000.0,99999,,266.88843739077936,0.0,11160013051014020603022042894512668600007000080000
3690,EDTL,48.3693,7.82772,2024-04-30 00:20:00,,,,,12.0,1018.0,2855.7719006695993,9.0,2.0,,10000.0,99999,,1837.4719006695993,0.0,111600360210120209030180485575118374600007000080000
3691,EDVE,52.3192,10.5561,2024-04-30 00:20:00,,,,,12.0,1021.0,2012.419589842284,8.0,4.0,80.0,10000.0,99999,,990.919589842284,0.0,11160008041012020803021040124519909600007000080000
3692,EDXW,54.9132,8.34047,2024-04-30 00:20:00,,,,,11.0,1021.0,1188.116232045006,9.0,10.0,110.0,10000.0,99999,,167.11623204500597,0.0,11160011101011020903021041881511671600007000080000
3693,ETHB,52.2785,9.08217,2024-04-30 00:20:00,,,,,13.0,1020.0,1708.8694444313064,10.0,3.0,70.0,10000.0,99999,,688.3694444313064,0.0,111600070310130201003020047088516883600007000080000
3694,ETHC,52.5912,10.0221,2024-04-30 00:20:00,,,,,15.0,1020.0,1337.7598784594802,9.0,8.0,70.0,10000.0,99999,,316.45987845948025,0.0,11160007081015020903020043377513164600007000080000
3699,ETMN,53.7677,8.6585,2024-04-30 00:20:00,,,,,13.0,1020.0,1223.532759949442,7.0,6.0,100.0,10000.0,99999,,202.13275994944195,0.0,11160010061013020703020042235512021600007000080000
3700,ETNL,53.9182,12.2783,2024-04-30 00:20:00,,,,,10.0,1023.0,1550.5177539237848,6.0,8.0,70.0,10000.0,99999,,527.3177539237847,0.0,11160007081010020603023045505515273600007000080000
3703,ETSH,51.7678,13.1677,2024-04-30 00:20:00,,,,,12.0,1020.0,1899.212322183038,8.0,3.0,30.0,10000.0,99999,,877.5123221830379,0.0,11160003031012020803020048992518775600007000080000
3704,ETSL,48.1855,10.8612,2024-04-30 00:20:00,,,,,7.0,1018.0,13.217112312199609,5.0,4.0,180.0,10000.0,99999,,-1005.0828876878004,0.0,11160018041007020503018041325110059600007000080000
3705,ETSN,48.711,11.2115,2024-04-30 00:20:00,,,,,12.0,1017.0,6043.3435446323665,9.0,1.0,,10000.0,99999,,5025.043544632366,0.0,111600360110120209030170404335150250600007000080000
3729,LTCS,37.44566,38.89559,2024-04-30 00:20:00,,,,,18.0,1014.0,8379.775437575563,10.0,5.0,200.0,10000.0,99999,,7368.775437575563,0.0,1116002005101802010030140437975173687600007000080000
3733,LTFM,41.27533,28.752,2024-04-30 00:20:00,,,,,13.0,1021.0,2031.1679765370607,12.0,8.0,20.0,8000.0,99999,,0.0,0.0,11140002081013020120302104031151000600007000080000
3755,LTBR,40.2552,29.5626,2024-04-30 00:20:00,,,,,13.0,1019.0,3675.9552796233097,11.0,3.0,110.0,10000.0,99999,,2656.7552796233094,0.0,1116001103101302011030190467595126567600007000080000
3757,LTFC,37.8554,30.3684,2024-04-30 00:20:00,,,,,13.0,1016.0,11.49205756762148,9.0,5.0,10.0,10000.0,99999,,-1003.3079424323785,0.0,11160001051013020903016041145110036600007000080000
3758,LTFJ,40.8986,29.3092,2024-04-30 00:20:00,,,,,13.0,1019.0,1982.371205245623,12.0,7.0,50.0,10000.0,99999,,962.4712052456231,0.0,111600050710130201203019049823519624600007000080000
3769,EHAM,52.3086,4.76389,2024-04-30 00:25:00,,,,,13.0,1017.0,987.7781252723642,9.0,2.0,120.0,10000.0,99999,,-30.821874727635873,0.0,1116001202101302090301704987751301600007000080000
3770,EHBK,50.9117,5.77014,2024-04-30 00:25:00,61.0,36.0,^,green,13.0,1019.0,2202.3422301231403,11.0,7.0,190.0,10000.0,99999,,1183.1422301231403,0.0,1116001907101302011030190420235111831600007610080000
3771,EHGG,53.1197,6.57944,2024-04-30 00:25:00,,,,,13.0,1018.0,1063.9223633947004,8.0,5.0,100.0,10000.0,99999,,44.222363394700324,0.0,1116001005101302080301804063951442600007000080000
3772,EHRD,51.9569,4.43722,2024-04-30 00:25:00,,,,,12.0,1017.0,973.9614708058224,10.0,1.0,,10000.0,99999,,-44.43852919417759,0.0,11160036011012020100301704973951445600007000080000
3773,ETHF,51.1146,9.286,2024-04-30 00:20:00,,,,,10.0,1019.0,7625.216043032018,8.0,5.0,300.0,10000.0,99999,,6604.716043032018,0.0,111600300510100208030190462525166047600007000080000
3774,ETHL,48.2203,9.91002,2024-04-30 00:20:00,,,,,11.0,1018.0,8904.820778315054,7.0,1.0,,10000.0,99999,,7886.320778315054,0.0,111600360110110207030180490485178863600007000080000
3775,ETHN,49.39194,9.95889,2024-04-30 00:20:00,,,,,11.0,1018.0,6966.202249335195,8.0,1.0,140.0,10000.0,99999,,5947.102249335195,0.0,111600140110110208030180496625159471600007000080000
3776,ETHS,52.9194,10.1975,2024-04-30 00:20:00,,,,,14.0,1021.0,1702.3554630908652,7.0,7.0,100.0,10000.0,99999,,680.5554630908653,0.0,11160010071014020703021047023516805600007000080000
3777,ETNN,50.8312,6.65817,2024-04-30 00:20:00,,,,,13.0,1019.0,2227.1995943214724,9.0,1.0,150.0,10000.0,99999,,1207.8995943214725,0.0,111600150110130209030190422715112078600007000080000
3778,ETNW,52.4573,9.42717,2024-04-30 00:20:00,,,,,15.0,1020.0,1491.5190882356517,9.0,5.0,100.0,10000.0,99999,,471.2190882356517,0.0,11160010051015020903020044915514712600007000080000
3780,LBGO,43.1514,25.7129,2024-04-30 00:30:00,80.0,36.0,q,green,12.0,1025.0,1982.8220141203185,12.0,6.0,260.0,10000.0,99999,,957.2220141203186,0.2,111600260610120201203025049828519572600207800080000
3805,EPBY,53.0968,17.9777,2024-04-30 00:30:00,,,,,11.0,1024.0,1874.887895190668,8.0,6.0,60.0,10000.0,99999,,0.0,0.0,1116000606101102080302404874851000600007000080000
3809,EPRA,51.38883,21.21167,2024-04-30 00:30:00,,,,,14.0,1026.0,2973.582134654723,6.0,8.0,140.0,10000.0,99999,,1947.5821346547232,0.0,111600140810140206030260497355119475600007000080000
3811,EPSY,53.48194,20.93778,2024-04-30 00:30:00,,,,,13.0,1027.0,2543.7947339878465,6.0,2.0,,10000.0,99999,,1518.0947339878464,0.0,111600360210130206030270454375115180600007000080000
3820,LFCK,43.5563,2.28918,2024-04-30 00:30:00,10.0,36.0,+,yellow,11.0,1017.0,4337.157259326199,11.0,1.0,280.0,5000.0,99999,,0.0,0.0,11130028011011020110301704337151000600007100080000
3821,LFLP,45.9292,6.09876,2024-04-30 00:30:00,,,,,8.0,1018.0,10.288540354418048,8.0,3.0,70.0,10000.0,99999,,-1007.711459645582,0.0,11160007031008020803018041025110072600007000080000
3826,LFQA,49.2087,4.15658,2024-04-30 00:30:00,61.0,36.0,^,green,12.0,1018.0,2074.0485728540266,11.0,5.0,100.0,10000.0,99999,,1054.9485728540267,0.0,1116001005101202011030180407405110549600007610080000
3842,LFJR,47.5603,-0.31222,2024-04-30 00:30:00,,,,,6.0,1016.0,2357.733648043312,5.0,1.0,70.0,10000.0,99999,,1340.433648043312,0.0,111600070110060205030160435775113404600007000080000
3878,LFPT,49.0966,2.04083,2024-04-30 00:30:00,,,,,10.0,1017.0,2367.8774272147534,9.0,4.0,150.0,10000.0,99999,,1350.1774272147534,0.0,111600150410100209030170436785113501600007000080000
3882,LHKE,46.9175,19.7492,2024-04-30 00:15:00,,,,,13.0,1024.0,2216.712190082631,9.0,3.0,120.0,10000.0,99999,,1192.3121900826309,0.0,111600120310130209030240421675111923600007000080000
3883,LHPA,47.3636,17.5008,2024-04-30 00:15:00,,,,,15.0,1023.0,2314.402768270572,7.0,1.0,,10000.0,99999,,1290.802768270572,0.0,111600360110150207030230431445112908600007000080000
3885,LHPR,47.6244,17.8136,2024-04-30 00:15:00,,,,,10.0,1024.0,2863.534414178135,8.0,5.0,100.0,10000.0,99999,,1839.3344141781351,0.0,111600100510100208030240486355118393600007000080000
3886,LHSM,46.6864,17.1591,2024-04-30 00:15:00,,,,,11.0,1023.0,2601.249287683905,9.0,2.0,320.0,10000.0,99999,,0.0,0.0,1116003202101102090302304601251000600007000080000
3887,LHSN,47.1229,20.2355,2024-04-30 00:15:00,,,,,13.0,1024.0,2026.7153075040428,8.0,3.0,90.0,10000.0,99999,,1002.2153075040428,0.0,111600090310130208030240402675110022600007000080000
3889,LYBT,44.9353,20.2575,2024-04-30 00:30:00,,,,,13.0,1024.0,1831.9460874556669,7.0,3.0,110.0,10000.0,99999,,808.0460874556669,0.0,11160011031013020703024048319518080600007000080000
